customer_id,recency,frequency,monetary,Segment
CS7781,189,18,726,P2
CS7782,76,12,654,P1
CS7783,114,11,630,P2
CS7784,119,10,453,P2
CS7785,18,19,866,P2
CS7786,160,18,781,P2
CS7787,115,12,766,P2
CS7788,159,16,611,P2
CS7789,15,12,553,P2
CS7790,211,13,413,P2
CS7791,0,12,562,P2
CS7792,72,11,491,P2
CS7793,23,12,454,P2
CS7794,0,15,535,P2
CS7795,195,11,393,P2
CS7796,44,14,557,P1
CS7797,267,14,731,P2
CS7798,323,12,439,P2
CS7799,41,11,483,P2
CS7800,176,11,491,P2
CS7801,112,11,546,P2
CS7802,20,20,855,P2
CS7803,168,11,624,P2
CS7804,39,16,737,P2
CS7805,24,21,903,P2
CS7806,111,11,443,P2
CS7807,51,21,1017,P2
CS7808,90,10,437,P2
CS7809,28,14,563,P2
CS7810,42,10,462,P2
CS7811,16,13,578,P2
CS7812,21,19,815,P2
CS7813,115,17,707,P2
CS7814,137,14,787,P2
CS7815,39,8,366,P2
CS7816,35,13,510,P1
CS7817,78,14,711,P1
CS7818,19,13,375,P2
CS7819,37,20,824,P2
CS7820,44,18,783,P2
CS7821,227,9,497,P2
CS7822,251,5,277,P2
CS7823,40,13,600,P1
CS7824,8,10,412,P2
CS7825,13,18,1016,P0
CS7826,72,10,445,P2
CS7827,12,14,517,P2
CS7828,169,11,590,P2
CS7829,106,12,565,P2
CS7830,98,8,406,P2
CS7831,14,22,981,P2
CS7832,103,20,905,P2
CS7833,67,8,325,P2
CS7834,497,8,362,P2
CS7835,41,15,622,P2
CS7836,263,17,927,P2
CS7837,42,16,940,P2
CS7838,10,15,580,P2
CS7839,348,11,492,P2
CS7840,40,10,528,P1
CS7841,13,10,412,P2
CS7842,24,12,565,P2
CS7843,56,11,497,P2
CS7844,18,14,603,P2
CS7845,239,9,422,P2
CS7846,167,21,924,P2
CS7847,50,17,725,P2
CS7848,157,11,431,P2
CS7849,9,8,349,P2
CS7850,7,18,665,P2
CS7851,30,13,708,P1
CS7852,102,9,422,P2
CS7853,64,12,559,P1
CS7854,236,15,534,P2
CS7855,399,11,542,P2
CS7856,16,5,257,P2
CS7857,7,22,996,P2
CS7858,120,18,976,P2
CS7859,95,13,728,P2
CS7860,84,9,406,P2
CS7861,157,14,613,P2
CS7862,77,16,641,P2
CS7863,51,12,444,P2
CS7864,19,11,445,P2
CS7865,96,24,1069,P2
CS7866,113,20,977,P2
CS7867,66,17,762,P2
CS7868,66,12,486,P2
CS7869,39,9,370,P2
CS7870,43,13,606,P1
CS7871,312,10,451,P2
CS7872,21,12,579,P2
CS7873,55,14,662,P1
CS7874,14,12,534,P2
CS7875,25,14,627,P2
CS7876,26,11,612,P2
CS7877,104,14,629,P2
CS7878,124,16,717,P2
CS7879,52,14,643,P1
CS7880,154,10,457,P2
CS7881,158,7,274,P2
CS7882,174,5,228,P2
CS7883,155,9,406,P2
CS7884,36,8,328,P2
CS7885,2,14,630,P2
CS7886,334,14,566,P2
CS7887,63,15,616,P2
CS7888,344,17,777,P2
CS7889,17,5,198,P2
CS7890,13,18,838,P2
CS7891,474,6,188,P2
CS7892,45,11,599,P1
CS7893,82,11,494,P2
CS7894,13,15,594,P2
CS7895,130,13,533,P2
CS7896,232,6,259,P2
CS7897,182,12,544,P2
CS7898,90,12,603,P1
CS7899,24,6,310,P2
CS7900,117,16,745,P2
CS7901,166,14,557,P2
CS7902,31,10,462,P2
CS7903,6,18,899,P2
CS7904,122,13,483,P2
CS7905,14,20,821,P2
CS7906,32,17,577,P2
CS7907,61,14,633,P1
CS7908,105,18,727,P2
CS7909,13,14,738,P2
CS7910,74,11,518,P1
CS7911,11,16,694,P2
CS7912,125,17,702,P2
CS7913,343,8,369,P2
CS7914,86,11,526,P1
CS7915,182,5,232,P2
CS7916,8,18,832,P2
CS7917,113,10,333,P2
CS7918,454,8,248,P2
CS7919,439,14,620,P2
CS7920,83,17,729,P2
CS7921,51,16,687,P2
CS7922,51,12,665,P1
CS7923,88,22,1028,P2
CS7924,30,19,850,P2
CS7925,135,19,891,P2
CS7926,148,11,417,P2
CS7927,111,12,548,P2
CS7928,7,9,408,P2
CS7929,107,12,493,P2
CS7930,96,16,713,P2
CS7931,258,10,391,P2
CS7932,143,15,657,P2
CS7933,45,16,763,P2
CS7934,52,9,327,P2
CS7935,44,15,623,P2
CS7936,82,10,364,P2
CS7937,107,13,473,P2
CS7938,23,19,670,P2
CS7939,348,11,498,P2
CS7940,252,17,793,P2
CS7941,14,9,342,P2
CS7942,89,14,544,P1
CS7943,6,15,731,P2
CS7944,17,15,820,P2
CS7945,92,17,796,P2
CS7946,93,13,614,P2
CS7947,88,13,598,P1
CS7948,223,12,488,P2
CS7949,87,17,837,P2
CS7950,1,17,824,P2
CS7951,257,11,488,P2
CS7952,96,11,531,P2
CS7953,9,15,692,P2
CS7954,5,14,694,P2
CS7955,41,12,580,P1
CS7956,271,9,332,P2
CS7957,68,13,472,P2
CS7958,107,12,522,P2
CS7959,121,20,860,P2
CS7960,10,13,661,P2
CS7961,143,11,553,P2
CS7962,246,10,473,P2
CS7963,7,16,662,P2
CS7964,33,15,768,P2
CS7965,157,11,529,P2
CS7966,61,8,450,P2
CS7967,39,14,683,P1
CS7968,12,11,502,P2
CS7969,40,21,891,P2
CS7970,4,10,547,P2
CS7971,39,9,498,P2
CS7972,335,11,438,P2
CS7973,128,8,239,P2
CS7974,178,15,641,P2
CS7975,259,17,689,P2
CS7976,1,8,370,P2
CS7977,18,12,469,P2
CS7978,107,17,734,P2
CS7979,124,12,629,P2
CS7980,17,14,592,P2
CS7981,12,11,488,P2
CS7982,24,24,1121,P0
CS7983,236,12,597,P2
CS7984,307,8,295,P2
CS7985,55,11,396,P2
CS7986,29,14,689,P2
CS7987,34,15,646,P2
CS7988,441,11,382,P2
CS7989,113,15,650,P2
CS7990,53,15,704,P2
CS7991,1,16,644,P2
CS7992,31,12,486,P2
CS7993,244,11,425,P2
CS7994,127,11,613,P2
CS7995,218,16,730,P2
CS7996,93,19,851,P2
CS7997,135,14,669,P2
CS7998,21,16,637,P2
CS7999,291,8,443,P2
CS8000,68,13,576,P1
CS8001,125,12,588,P2
CS8002,52,8,363,P2
CS8003,71,14,625,P1
CS8004,43,12,610,P1
CS8005,29,16,800,P2
CS8006,114,11,466,P2
CS8007,53,10,440,P2
CS8008,11,13,631,P2
CS8009,182,9,343,P2
CS8010,109,15,687,P2
CS8011,648,10,449,P2
CS8012,109,6,196,P2
CS8013,55,13,591,P1
CS8014,13,9,350,P2
CS8015,259,12,522,P2
CS8016,95,18,865,P2
CS8017,169,15,530,P2
CS8018,33,10,408,P2
CS8019,13,15,600,P2
CS8020,211,11,408,P2
CS8021,269,11,576,P2
CS8022,29,17,833,P2
CS8023,54,10,443,P2
CS8024,172,14,685,P2
CS8025,319,12,428,P2
CS8026,25,17,600,P2
CS8027,3,17,816,P2
CS8028,153,7,284,P2
CS8029,147,12,520,P2
CS8030,24,19,860,P2
CS8031,37,16,725,P2
CS8032,143,11,452,P2
CS8033,483,5,255,P2
CS8034,210,12,535,P2
CS8035,85,15,729,P2
CS8036,43,19,922,P2
CS8037,413,16,777,P2
CS8038,49,10,504,P1
CS8039,38,10,540,P1
CS8040,100,11,356,P2
CS8041,216,15,805,P2
CS8042,54,16,675,P2
CS8043,69,11,472,P2
CS8044,43,13,501,P1
CS8045,122,15,721,P2
CS8046,7,11,537,P2
CS8047,55,18,933,P2
CS8048,20,12,619,P2
CS8049,124,13,701,P2
CS8050,81,13,614,P1
CS8051,236,12,451,P2
CS8052,324,14,564,P2
CS8053,12,12,463,P2
CS8054,45,8,327,P2
CS8055,54,20,962,P2
CS8056,53,15,512,P2
CS8057,21,12,602,P2
CS8058,11,17,753,P2
CS8059,113,18,802,P2
CS8060,115,13,535,P2
CS8061,3,20,801,P2
CS8062,342,9,466,P2
CS8063,119,13,579,P2
CS8064,131,14,607,P2
CS8065,9,11,482,P2
CS8066,144,13,545,P2
CS8067,376,16,699,P2
CS8068,52,6,258,P2
CS8069,104,15,792,P2
CS8070,27,11,437,P2
CS8071,139,10,439,P2
CS8072,7,11,643,P2
CS8073,35,16,575,P2
CS8074,21,9,384,P2
CS8075,64,12,453,P2
CS8076,304,9,379,P2
CS8077,15,5,164,P2
CS8078,128,13,617,P2
CS8079,178,15,769,P2
CS8080,67,10,474,P2
CS8081,27,15,718,P2
CS8082,112,12,519,P2
CS8083,65,18,628,P2
CS8084,322,9,449,P2
CS8085,173,21,880,P2
CS8086,10,19,811,P2
CS8087,21,9,307,P2
CS8088,399,8,346,P2
CS8089,53,13,549,P1
CS8090,158,8,336,P2
CS8091,100,16,690,P2
CS8092,47,12,648,P1
CS8093,128,15,755,P2
CS8094,155,10,326,P2
CS8095,13,14,595,P2
CS8096,115,11,409,P2
CS8097,145,8,378,P2
CS8098,70,17,767,P2
CS8099,88,13,593,P1
CS8100,126,13,569,P2
CS8101,62,11,539,P1
CS8102,250,14,801,P2
CS8103,35,11,487,P2
CS8104,39,19,915,P2
CS8105,295,9,534,P2
CS8106,26,9,347,P2
CS8107,0,10,441,P2
CS8108,42,9,378,P2
CS8109,35,16,677,P2
CS8110,123,9,479,P2
CS8111,49,15,597,P2
CS8112,280,13,488,P2
CS8113,6,20,911,P2
CS8114,37,9,306,P2
CS8115,39,15,745,P2
CS8116,45,18,754,P2
CS8117,25,18,828,P2
CS8118,283,8,450,P2
CS8119,66,16,681,P2
CS8120,168,8,437,P2
CS8121,31,12,586,P1
CS8122,126,17,636,P2
CS8123,102,14,675,P2
CS8124,320,13,481,P2
CS8125,128,12,552,P2
CS8126,31,10,533,P1
CS8127,11,22,759,P2
CS8128,60,15,763,P2
CS8129,23,11,549,P2
CS8130,55,16,765,P2
CS8131,371,7,316,P2
CS8132,99,10,406,P2
CS8133,86,12,509,P1
CS8134,68,11,446,P2
CS8135,75,18,722,P2
CS8136,59,11,383,P2
CS8137,12,12,528,P2
CS8138,49,15,609,P2
CS8139,82,15,717,P2
CS8140,87,17,820,P2
CS8141,0,14,632,P2
CS8142,32,14,710,P1
CS8143,30,12,534,P1
CS8144,246,5,220,P2
CS8145,10,12,471,P2
CS8146,76,13,574,P1
CS8147,30,10,398,P2
CS8148,74,17,718,P2
CS8149,16,13,522,P2
CS8150,200,12,515,P2
CS8151,85,9,321,P2
CS8152,47,8,355,P2
CS8153,84,13,506,P1
CS8154,189,12,386,P2
CS8155,72,12,478,P2
CS8156,256,10,418,P2
CS8157,295,8,315,P2
CS8158,188,11,528,P2
CS8159,199,8,347,P2
CS8160,117,5,269,P2
CS8161,27,14,766,P2
CS8162,60,13,702,P1
CS8163,193,8,430,P2
CS8164,265,11,569,P2
CS8165,126,10,488,P2
CS8166,199,14,631,P2
CS8167,87,15,590,P2
CS8168,46,11,456,P2
CS8169,48,7,401,P2
CS8170,68,11,424,P2
CS8171,81,9,403,P2
CS8172,29,11,414,P2
CS8173,500,9,371,P2
CS8174,92,18,862,P2
CS8175,121,13,564,P2
CS8176,78,15,774,P2
CS8177,45,11,350,P2
CS8178,33,12,525,P1
CS8179,81,23,960,P2
CS8180,131,14,624,P2
CS8181,85,10,416,P2
CS8182,173,16,596,P2
CS8183,59,9,305,P2
CS8184,14,16,745,P2
CS8185,164,10,469,P2
CS8186,129,9,316,P2
CS8187,55,18,753,P2
CS8188,1,11,542,P2
CS8189,80,10,406,P2
CS8190,119,15,652,P2
CS8191,33,18,769,P2
CS8192,152,6,287,P2
CS8193,295,9,490,P2
CS8194,57,20,917,P2
CS8195,13,15,607,P2
CS8196,129,11,433,P2
CS8197,117,15,663,P2
CS8198,152,13,614,P2
CS8199,72,17,628,P2
CS8200,35,13,537,P1
CS8201,404,9,402,P2
CS8202,44,19,927,P2
CS8203,3,8,391,P2
CS8204,425,8,343,P2
CS8205,59,19,877,P2
CS8206,16,9,442,P2
CS8207,22,16,781,P2
CS8208,42,19,870,P2
CS8209,138,9,414,P2
CS8210,96,12,569,P2
CS8211,254,8,320,P2
CS8212,115,12,548,P2
CS8213,48,16,645,P2
CS8214,69,8,316,P2
CS8215,29,21,1031,P0
CS8216,200,10,498,P2
CS8217,68,10,528,P1
CS8218,113,13,595,P2
CS8219,30,13,586,P1
CS8220,31,19,918,P2
CS8221,130,13,634,P2
CS8222,56,10,444,P2
CS8223,3,17,787,P2
CS8224,85,5,187,P2
CS8225,311,11,451,P2
CS8226,7,12,659,P2
CS8227,60,13,582,P1
CS8228,10,13,587,P2
CS8229,27,15,662,P2
CS8230,57,16,750,P2
CS8231,56,11,537,P1
CS8232,196,15,774,P2
CS8233,15,18,911,P2
CS8234,85,5,157,P2
CS8235,31,13,674,P1
CS8236,136,11,508,P2
CS8237,26,17,751,P2
CS8238,301,9,464,P2
CS8239,293,14,645,P2
CS8240,114,8,322,P2
CS8241,2,14,535,P2
CS8242,103,11,411,P2
CS8243,21,10,392,P2
CS8244,38,13,481,P2
CS8245,223,13,621,P2
CS8246,7,14,525,P2
CS8247,7,12,531,P2
CS8248,60,10,449,P2
CS8249,201,15,597,P2
CS8250,9,15,676,P2
CS8251,13,14,567,P2
CS8252,93,20,918,P2
CS8253,125,9,359,P2
CS8254,173,12,539,P2
CS8255,102,9,434,P2
CS8256,416,10,463,P2
CS8257,79,18,877,P2
CS8258,165,11,425,P2
CS8259,28,11,599,P2
CS8260,154,11,590,P2
CS8261,374,10,458,P2
CS8262,114,11,373,P2
CS8263,39,21,810,P2
CS8264,42,16,826,P2
CS8265,123,7,312,P2
CS8266,21,11,558,P2
CS8267,64,12,552,P1
CS8268,68,10,475,P2
CS8269,6,13,515,P2
CS8270,134,14,529,P2
CS8271,7,10,374,P2
CS8272,161,12,605,P2
CS8273,317,15,769,P2
CS8274,22,12,568,P2
CS8275,30,12,589,P1
CS8276,159,11,502,P2
CS8277,253,15,673,P2
CS8278,209,6,264,P2
CS8279,68,13,586,P1
CS8280,81,19,898,P2
CS8281,392,10,436,P2
CS8282,66,14,662,P1
CS8283,15,14,561,P2
CS8284,120,21,1053,P2
CS8285,7,20,1018,P0
CS8286,383,8,363,P2
CS8287,41,11,424,P2
CS8288,35,16,750,P2
CS8289,159,11,490,P2
CS8290,3,13,589,P2
CS8291,3,15,722,P2
CS8292,131,14,796,P2
CS8293,45,17,819,P2
CS8294,12,18,842,P2
CS8295,136,12,396,P2
CS8296,56,16,641,P2
CS8297,73,12,616,P1
CS8298,40,12,384,P2
CS8299,527,16,777,P2
CS8300,83,13,576,P1
CS8301,505,9,355,P2
CS8302,82,15,671,P2
CS8303,55,13,688,P1
CS8304,10,8,390,P2
CS8305,38,13,541,P1
CS8306,54,18,876,P2
CS8307,448,11,353,P2
CS8308,76,14,548,P1
CS8309,46,14,734,P1
CS8310,28,24,1202,P0
CS8311,229,12,523,P2
CS8312,109,20,908,P2
CS8313,10,16,571,P2
CS8314,73,9,366,P2
CS8315,179,8,342,P2
CS8316,3,25,1026,P0
CS8317,12,19,957,P2
CS8318,114,12,556,P2
CS8319,107,14,636,P2
CS8320,78,14,552,P1
CS8321,203,11,604,P2
CS8322,34,12,351,P2
CS8323,32,16,794,P2
CS8324,29,9,461,P2
CS8325,64,14,579,P1
CS8326,23,5,209,P2
CS8327,62,15,598,P2
CS8328,24,18,772,P2
CS8329,244,18,742,P2
CS8330,150,14,610,P2
CS8331,53,14,532,P1
CS8332,411,9,439,P2
CS8333,22,16,636,P2
CS8334,76,12,495,P2
CS8335,233,11,581,P2
CS8336,22,16,692,P2
CS8337,5,16,737,P2
CS8338,132,17,668,P2
CS8339,68,9,361,P2
CS8340,51,15,742,P2
CS8341,26,17,740,P2
CS8342,61,13,618,P1
CS8343,356,11,581,P2
CS8344,112,10,349,P2
CS8345,8,17,839,P2
CS8346,40,20,959,P2
CS8347,110,9,347,P2
CS8348,142,20,1055,P2
CS8349,89,13,694,P1
CS8350,18,19,991,P2
CS8351,64,19,748,P2
CS8352,161,15,654,P2
CS8353,112,10,546,P2
CS8354,12,13,553,P2
CS8355,393,11,477,P2
CS8356,197,14,688,P2
CS8357,1,16,579,P2
CS8358,238,10,364,P2
CS8359,107,15,669,P2
CS8360,38,9,436,P2
CS8361,159,23,988,P2
CS8362,65,16,785,P2
CS8363,18,18,1006,P0
CS8364,22,17,735,P2
CS8365,77,9,504,P1
CS8366,16,14,651,P2
CS8367,243,14,728,P2
CS8368,7,18,701,P2
CS8369,47,18,798,P2
CS8370,10,13,634,P2
CS8371,52,16,546,P2
CS8372,20,17,763,P2
CS8373,154,16,742,P2
CS8374,141,16,596,P2
CS8375,37,11,428,P2
CS8377,63,18,823,P2
CS8378,77,19,916,P2
CS8379,47,11,470,P2
CS8380,105,7,393,P2
CS8381,47,14,660,P1
CS8382,154,11,540,P2
CS8383,93,12,564,P2
CS8384,68,13,588,P1
CS8385,66,11,404,P2
CS8386,110,10,330,P2
CS8387,176,14,560,P2
CS8388,329,10,455,P2
CS8389,49,14,542,P1
CS8390,300,7,209,P2
CS8391,227,14,627,P2
CS8392,151,16,520,P2
CS8393,16,12,350,P2
CS8394,55,12,439,P2
CS8395,160,14,568,P2
CS8396,43,10,588,P1
CS8397,86,12,506,P1
CS8398,363,12,536,P2
CS8399,194,15,595,P2
CS8400,446,8,345,P2
CS8401,22,10,420,P2
CS8402,83,7,319,P2
CS8403,85,18,968,P2
CS8404,92,15,718,P2
CS8405,68,10,480,P2
CS8406,466,11,588,P2
CS8407,28,15,801,P2
CS8408,11,7,341,P2
CS8409,210,8,399,P2
CS8410,133,7,231,P2
CS8411,154,11,595,P2
CS8412,28,11,472,P2
CS8413,44,10,434,P2
CS8414,120,15,629,P2
CS8415,84,13,561,P1
CS8416,5,13,577,P2
CS8417,83,11,520,P1
CS8418,196,12,378,P2
CS8419,62,12,539,P1
CS8420,321,15,654,P2
CS8421,106,17,779,P2
CS8422,64,11,399,P2
CS8423,15,15,704,P2
CS8424,179,13,558,P2
CS8425,10,14,579,P2
CS8426,29,13,593,P2
CS8427,1,11,428,P2
CS8428,209,12,618,P2
CS8429,136,17,748,P2
CS8430,56,21,1024,P2
CS8431,584,7,224,P2
CS8432,107,15,636,P2
CS8433,76,20,960,P2
CS8434,39,18,836,P2
CS8435,181,9,369,P2
CS8436,162,16,686,P2
CS8437,163,16,787,P2
CS8438,219,11,380,P2
CS8439,46,14,581,P1
CS8440,151,9,397,P2
CS8441,26,20,990,P2
CS8442,32,23,1037,P2
CS8443,113,10,418,P2
CS8444,13,10,552,P2
CS8445,3,14,676,P2
CS8446,215,6,267,P2
CS8447,236,10,470,P2
CS8448,25,18,801,P2
CS8449,227,9,360,P2
CS8450,9,11,479,P2
CS8451,20,8,400,P2
CS8452,284,12,557,P2
CS8453,200,14,558,P2
CS8454,62,18,873,P2
CS8455,31,18,781,P2
CS8456,17,14,642,P2
CS8457,119,16,765,P2
CS8458,49,8,230,P2
CS8459,110,21,863,P2
CS8460,149,15,570,P2
CS8461,95,13,594,P2
CS8462,192,9,365,P2
CS8463,13,10,437,P2
CS8464,163,13,566,P2
CS8465,22,13,422,P2
CS8466,21,11,453,P2
CS8467,40,10,488,P2
CS8468,17,16,654,P2
CS8469,294,11,572,P2
CS8470,402,12,470,P2
CS8471,131,13,722,P2
CS8472,93,7,282,P2
CS8473,191,13,530,P2
CS8474,206,14,687,P2
CS8475,8,12,605,P2
CS8476,195,14,592,P2
CS8477,6,11,468,P2
CS8478,142,7,287,P2
CS8479,38,5,223,P2
CS8480,99,14,682,P2
CS8481,110,10,442,P2
CS8482,107,21,895,P2
CS8483,106,10,492,P2
CS8484,416,7,344,P2
CS8485,31,19,708,P2
CS8486,77,12,505,P1
CS8487,2,20,925,P2
CS8488,87,14,634,P1
CS8489,266,15,651,P2
CS8490,45,15,590,P2
CS8491,45,11,465,P2
CS8492,94,12,563,P2
CS8493,40,16,678,P2
CS8494,182,14,681,P2
CS8495,111,11,464,P2
CS8496,434,15,661,P2
CS8497,295,12,374,P2
CS8498,29,7,296,P2
CS8499,92,13,705,P2
CS8500,168,12,463,P2
CS8501,58,13,539,P1
CS8502,98,19,868,P2
CS8503,168,12,497,P2
CS8504,53,4,190,P2
CS8505,118,12,424,P2
CS8506,55,12,364,P2
CS8507,212,13,681,P2
CS8508,43,17,772,P2
CS8509,356,11,579,P2
CS8510,131,13,585,P2
CS8511,80,11,588,P1
CS8512,53,20,968,P2
CS8513,228,14,804,P2
CS8514,189,14,606,P2
CS8515,28,15,790,P2
CS8516,29,11,461,P2
CS8517,144,11,559,P2
CS8518,48,15,693,P2
CS8519,8,13,637,P2
CS8520,16,15,620,P2
CS8521,44,13,550,P1
CS8522,253,11,524,P2
CS8523,93,12,550,P2
CS8524,136,11,510,P2
CS8525,59,10,484,P2
CS8526,49,12,479,P2
CS8527,61,15,620,P2
CS8528,146,12,405,P2
CS8529,35,12,618,P1
CS8530,2,16,664,P2
CS8531,122,18,816,P2
CS8532,47,7,318,P2
CS8533,10,15,711,P2
CS8534,112,14,639,P2
CS8535,164,11,466,P2
CS8536,24,15,716,P2
CS8537,30,11,422,P2
CS8538,270,13,692,P2
CS8539,172,10,510,P2
CS8540,200,14,643,P2
CS8541,162,18,819,P2
CS8542,89,8,281,P2
CS8543,54,14,588,P1
CS8544,182,11,583,P2
CS8545,57,15,721,P2
CS8546,36,14,558,P1
CS8547,24,11,488,P2
CS8548,191,16,775,P2
CS8549,253,11,357,P2
CS8550,10,9,334,P2
CS8551,271,13,477,P2
CS8552,19,20,890,P2
CS8553,253,8,374,P2
CS8554,55,8,368,P2
CS8555,97,10,456,P2
CS8556,13,17,721,P2
CS8557,5,13,586,P2
CS8558,120,14,605,P2
CS8559,388,4,157,P2
CS8560,125,14,756,P2
CS8561,48,16,765,P2
CS8562,11,6,250,P2
CS8563,1,12,614,P2
CS8564,56,10,495,P2
CS8565,140,13,523,P2
CS8566,118,13,669,P2
CS8567,1,12,569,P2
CS8568,27,15,753,P2
CS8569,10,16,673,P2
CS8570,133,6,294,P2
CS8571,40,11,597,P1
CS8572,211,10,490,P2
CS8573,196,13,698,P2
CS8574,33,8,328,P2
CS8575,234,15,686,P2
CS8576,392,7,252,P2
CS8577,8,13,485,P2
CS8578,36,15,566,P2
CS8579,8,25,1151,P0
CS8580,29,13,627,P2
CS8581,54,9,418,P2
CS8582,26,20,967,P2
CS8583,51,9,425,P2
CS8584,111,18,931,P2
CS8585,0,12,503,P2
CS8586,36,9,462,P2
CS8587,22,12,514,P2
CS8588,95,17,930,P2
CS8589,52,13,529,P1
CS8590,156,17,697,P2
CS8591,432,11,487,P2
CS8592,39,13,459,P2
CS8593,16,13,410,P2
CS8594,2,16,763,P2
CS8595,17,11,318,P2
CS8596,84,8,344,P2
CS8597,358,16,784,P2
CS8598,80,11,446,P2
CS8599,71,17,649,P2
CS8600,21,16,768,P2
CS8601,46,16,680,P2
CS8602,121,16,800,P2
CS8603,36,12,485,P2
CS8604,48,13,705,P1
CS8605,155,10,472,P2
CS8606,21,13,556,P2
CS8607,14,7,292,P2
CS8608,62,13,549,P1
CS8609,49,8,252,P2
CS8610,59,13,583,P1
CS8611,48,12,433,P2
CS8612,79,17,699,P2
CS8613,44,13,706,P1
CS8614,37,14,590,P1
CS8615,89,18,752,P2
CS8616,43,6,262,P2
CS8617,157,10,446,P2
CS8618,200,13,573,P2
CS8619,66,9,327,P2
CS8620,142,23,903,P2
CS8621,69,18,636,P2
CS8622,32,15,761,P2
CS8623,15,16,693,P2
CS8624,37,20,914,P2
CS8625,327,14,705,P2
CS8626,254,7,381,P2
CS8627,222,11,519,P2
CS8628,32,14,653,P1
CS8629,102,9,386,P2
CS8630,187,11,384,P2
CS8631,569,7,321,P2
CS8632,131,13,686,P2
CS8633,487,12,433,P2
CS8634,141,12,535,P2
CS8635,109,15,634,P2
CS8636,126,10,484,P2
CS8637,58,17,705,P2
CS8638,5,20,907,P2
CS8639,43,19,856,P2
CS8640,47,11,514,P1
CS8641,82,14,567,P1
CS8642,232,13,670,P2
CS8643,166,14,611,P2
CS8644,25,16,802,P2
CS8645,22,8,346,P2
CS8646,25,12,563,P2
CS8647,27,14,572,P2
CS8648,139,14,436,P2
CS8649,106,15,666,P2
CS8650,243,13,678,P2
CS8651,69,13,468,P2
CS8652,108,13,475,P2
CS8653,92,15,529,P2
CS8654,56,9,439,P2
CS8655,329,16,819,P2
CS8656,65,15,841,P2
CS8657,40,20,974,P2
CS8658,27,18,771,P2
CS8659,17,12,518,P2
CS8660,36,11,558,P1
CS8661,120,16,664,P2
CS8662,17,16,789,P2
CS8663,7,17,794,P2
CS8664,62,16,799,P2
CS8665,23,10,367,P2
CS8666,399,12,583,P2
CS8667,536,6,307,P2
CS8668,78,16,693,P2
CS8669,57,24,1020,P2
CS8670,91,14,584,P2
CS8671,65,10,468,P2
CS8672,6,15,797,P2
CS8673,1,14,659,P2
CS8674,258,7,302,P2
CS8675,85,11,430,P2
CS8676,229,14,447,P2
CS8677,151,10,390,P2
CS8678,111,9,393,P2
CS8679,81,15,654,P2
CS8680,199,9,349,P2
CS8681,40,14,656,P1
CS8682,14,24,1196,P0
CS8683,45,14,757,P1
CS8684,144,10,461,P2
CS8685,8,11,526,P2
CS8686,270,14,520,P2
CS8687,194,17,741,P2
CS8688,439,10,461,P2
CS8689,27,9,502,P2
CS8690,28,17,824,P2
CS8691,292,11,565,P2
CS8692,29,20,1024,P0
CS8693,46,16,664,P2
CS8694,183,16,674,P2
CS8695,100,16,665,P2
CS8696,105,12,614,P2
CS8697,99,13,703,P2
CS8698,269,9,293,P2
CS8699,137,14,558,P2
CS8700,114,18,761,P2
CS8701,31,13,554,P1
CS8702,61,20,894,P2
CS8703,11,19,985,P2
CS8704,48,10,510,P1
CS8705,162,13,692,P2
CS8706,114,12,564,P2
CS8707,45,9,488,P2
CS8708,15,12,514,P2
CS8709,9,7,335,P2
CS8710,7,14,582,P2
CS8711,187,11,528,P2
CS8712,6,12,513,P2
CS8713,25,14,693,P2
CS8714,37,7,260,P2
CS8715,1,14,713,P2
CS8716,69,10,335,P2
CS8717,178,11,467,P2
CS8718,133,8,378,P2
CS8719,296,15,708,P2
CS8720,224,13,598,P2
CS8721,24,12,509,P2
CS8722,49,15,651,P2
CS8723,41,17,827,P2
CS8724,258,6,371,P2
CS8725,166,6,267,P2
CS8726,22,15,537,P2
CS8727,58,13,480,P2
CS8728,87,11,425,P2
CS8729,76,16,723,P2
CS8730,349,13,692,P2
CS8731,16,15,654,P2
CS8732,35,11,554,P1
CS8733,41,14,638,P1
CS8734,73,14,780,P1
CS8735,61,15,616,P2
CS8736,14,15,742,P2
CS8737,28,7,300,P2
CS8738,113,16,854,P2
CS8739,155,20,945,P2
CS8740,469,7,290,P2
CS8741,8,17,910,P2
CS8742,104,15,529,P2
CS8743,125,11,430,P2
CS8744,46,11,537,P1
CS8745,153,14,687,P2
CS8746,4,12,623,P2
CS8747,94,15,662,P2
CS8748,108,21,1047,P2
CS8749,27,11,482,P2
CS8750,396,12,476,P2
CS8751,41,15,613,P2
CS8752,113,9,457,P2
CS8754,69,10,360,P2
CS8755,19,21,1052,P0
CS8756,127,18,785,P2
CS8757,54,14,583,P1
CS8758,25,9,382,P2
CS8759,90,11,564,P1
CS8760,447,7,236,P2
CS8761,34,15,781,P2
CS8762,274,5,232,P2
CS8763,0,6,237,P2
CS8764,126,10,396,P2
CS8765,12,13,644,P2
CS8766,21,19,836,P2
CS8767,1,15,659,P2
CS8768,46,13,448,P2
CS8769,20,21,867,P2
CS8770,39,16,812,P2
CS8771,181,19,887,P2
CS8772,284,13,697,P2
CS8773,11,16,847,P2
CS8774,64,10,339,P2
CS8775,17,15,683,P2
CS8776,32,20,1007,P2
CS8777,285,16,815,P2
CS8778,86,14,515,P1
CS8779,67,10,389,P2
